Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Togo,TGO,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.9
Togo,TGO,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.2
Togo,TGO,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.6
Togo,TGO,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.1
Togo,TGO,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.7
Togo,TGO,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,83.3
Togo,TGO,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85.9
Togo,TGO,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.7
Togo,TGO,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.4
Togo,TGO,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.1
Togo,TGO,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,96.9
Togo,TGO,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,99.7
Togo,TGO,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.7
Togo,TGO,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,105.9
Togo,TGO,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.1
Togo,TGO,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.5
Togo,TGO,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116
Togo,TGO,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,119.6
Togo,TGO,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.2
Togo,TGO,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.7
Togo,TGO,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,130.1
Togo,TGO,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,133.2
Togo,TGO,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,136.2
Togo,TGO,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.8
Togo,TGO,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,141.1
Togo,TGO,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.3
Togo,TGO,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,145.2
Togo,TGO,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,147.2
Togo,TGO,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,149.3
Togo,TGO,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,151.5
Togo,TGO,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,154
Togo,TGO,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,156.7
Togo,TGO,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,159.8
Togo,TGO,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163.2
Togo,TGO,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,166.8
Togo,TGO,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,170.6
Togo,TGO,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.7
Togo,TGO,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.8
Togo,TGO,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,183.2
Togo,TGO,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,187.7
Togo,TGO,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192.3
Togo,TGO,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197
Togo,TGO,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.8
Togo,TGO,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,206.5
Togo,TGO,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,211.1
Togo,TGO,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,215.9
Togo,TGO,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,220.5
Togo,TGO,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,225.2
Togo,TGO,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,229.6
Togo,TGO,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,233.9
Togo,TGO,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,238
Togo,TGO,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.9
Togo,TGO,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,245.7
Togo,TGO,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,249.1
Togo,TGO,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,252.3
Togo,TGO,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,255.2
Togo,TGO,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,257.8
Togo,TGO,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,260.3
Togo,TGO,2017,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,15.2
Togo,TGO,2014,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.1
Togo,TGO,2012,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.5
Togo,TGO,2010,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,15.1
Togo,TGO,2009,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.6
Togo,TGO,2008,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,20.5
Togo,TGO,1998,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.8
Togo,TGO,1996,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.7
Togo,TGO,1988,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.2
Togo,TGO,2021,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,34.7
Togo,TGO,2018,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,35.3
Togo,TGO,2015,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,61.7
Togo,TGO,2011,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,65.5
Togo,TGO,2006,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,67.6
Togo,TGO,2024,Population growth (annual %),SP.POP.GROW,2.2413667842624
Togo,TGO,2023,Population growth (annual %),SP.POP.GROW,2.33345506489111
Togo,TGO,2022,Population growth (annual %),SP.POP.GROW,2.35270895960531
Togo,TGO,2021,Population growth (annual %),SP.POP.GROW,2.37825002957617
Togo,TGO,2020,Population growth (annual %),SP.POP.GROW,2.41247393684318
Togo,TGO,2019,Population growth (annual %),SP.POP.GROW,2.44351209316794
Togo,TGO,2018,Population growth (annual %),SP.POP.GROW,2.47179798610782
Togo,TGO,2017,Population growth (annual %),SP.POP.GROW,2.49897565726694
Togo,TGO,2016,Population growth (annual %),SP.POP.GROW,2.51398996486491
Togo,TGO,2015,Population growth (annual %),SP.POP.GROW,2.52060746648904
Togo,TGO,2014,Population growth (annual %),SP.POP.GROW,2.53448135308774
Togo,TGO,2013,Population growth (annual %),SP.POP.GROW,2.56796697750519
Togo,TGO,2012,Population growth (annual %),SP.POP.GROW,2.62923384476283
Togo,TGO,2011,Population growth (annual %),SP.POP.GROW,2.69461885935872
Togo,TGO,2010,Population growth (annual %),SP.POP.GROW,2.72101716624637
Togo,TGO,2009,Population growth (annual %),SP.POP.GROW,2.83367889670304
Togo,TGO,2008,Population growth (annual %),SP.POP.GROW,2.87454303428326
Togo,TGO,2007,Population growth (annual %),SP.POP.GROW,2.91316321758797
Togo,TGO,2006,Population growth (annual %),SP.POP.GROW,2.80124284070489
Togo,TGO,2005,Population growth (annual %),SP.POP.GROW,2.56701065239466
Togo,TGO,2004,Population growth (annual %),SP.POP.GROW,2.56650535233
Togo,TGO,2003,Population growth (annual %),SP.POP.GROW,2.53342165886308
Togo,TGO,2002,Population growth (annual %),SP.POP.GROW,2.54239439953807
Togo,TGO,2001,Population growth (annual %),SP.POP.GROW,2.63698635340958
Togo,TGO,2000,Population growth (annual %),SP.POP.GROW,2.75685668978126
Togo,TGO,1999,Population growth (annual %),SP.POP.GROW,2.8265430635721
Togo,TGO,1998,Population growth (annual %),SP.POP.GROW,2.83523702193122
Togo,TGO,1997,Population growth (annual %),SP.POP.GROW,3.1642270108889
Togo,TGO,1996,Population growth (annual %),SP.POP.GROW,3.71683062271981
Togo,TGO,1995,Population growth (annual %),SP.POP.GROW,4.35317658540081
Togo,TGO,1994,Population growth (annual %),SP.POP.GROW,0.367409145018829
Togo,TGO,1993,Population growth (annual %),SP.POP.GROW,-0.619923393390871
Togo,TGO,1992,Population growth (annual %),SP.POP.GROW,2.82817980707413
Togo,TGO,1991,Population growth (annual %),SP.POP.GROW,2.87903492173325
Togo,TGO,1990,Population growth (annual %),SP.POP.GROW,2.92706719938482
Togo,TGO,1989,Population growth (annual %),SP.POP.GROW,2.9707327038728
Togo,TGO,1988,Population growth (annual %),SP.POP.GROW,3.02245229087264
Togo,TGO,1987,Population growth (annual %),SP.POP.GROW,3.04115055889201
Togo,TGO,1986,Population growth (annual %),SP.POP.GROW,3.05819633409292
Togo,TGO,1985,Population growth (annual %),SP.POP.GROW,3.19646790270683
Togo,TGO,1984,Population growth (annual %),SP.POP.GROW,3.35426281603711
Togo,TGO,1983,Population growth (annual %),SP.POP.GROW,3.40386297842723
Togo,TGO,1982,Population growth (annual %),SP.POP.GROW,3.32921037580506
Togo,TGO,1981,Population growth (annual %),SP.POP.GROW,3.10607977315352
Togo,TGO,1980,Population growth (annual %),SP.POP.GROW,2.81370914040505
Togo,TGO,1979,Population growth (annual %),SP.POP.GROW,2.55741378668088
Togo,TGO,1978,Population growth (annual %),SP.POP.GROW,2.42254959655111
Togo,TGO,1977,Population growth (annual %),SP.POP.GROW,2.40092885753276
Togo,TGO,1976,Population growth (annual %),SP.POP.GROW,2.4240992769713
Togo,TGO,1975,Population growth (annual %),SP.POP.GROW,2.47190245832823
Togo,TGO,1974,Population growth (annual %),SP.POP.GROW,2.5406420735396
Togo,TGO,1973,Population growth (annual %),SP.POP.GROW,2.63806732910423
Togo,TGO,1972,Population growth (annual %),SP.POP.GROW,2.85022175031456
Togo,TGO,1971,Population growth (annual %),SP.POP.GROW,3.20899886145756
Togo,TGO,1970,Population growth (annual %),SP.POP.GROW,3.62699569725479
Togo,TGO,1969,Population growth (annual %),SP.POP.GROW,3.98579038666217
Togo,TGO,1968,Population growth (annual %),SP.POP.GROW,4.13864755067714
Togo,TGO,1967,Population growth (annual %),SP.POP.GROW,3.95396593411125
Togo,TGO,1966,Population growth (annual %),SP.POP.GROW,3.43284640148539
Togo,TGO,1965,Population growth (annual %),SP.POP.GROW,2.75259906305007
Togo,TGO,1964,Population growth (annual %),SP.POP.GROW,2.1504469409367
Togo,TGO,1963,Population growth (annual %),SP.POP.GROW,1.83611306966138
Togo,TGO,1962,Population growth (annual %),SP.POP.GROW,1.76051415203075
Togo,TGO,1961,Population growth (annual %),SP.POP.GROW,1.75410405447791
Togo,TGO,2024,"Population, total",SP.POP.TOTL,9515236
Togo,TGO,2023,"Population, total",SP.POP.TOTL,9304337
Togo,TGO,2022,"Population, total",SP.POP.TOTL,9089738
Togo,TGO,2021,"Population, total",SP.POP.TOTL,8878379
Togo,TGO,2020,"Population, total",SP.POP.TOTL,8669720
Togo,TGO,2019,"Population, total",SP.POP.TOTL,8463068
Togo,TGO,2018,"Population, total",SP.POP.TOTL,8258778
Togo,TGO,2017,"Population, total",SP.POP.TOTL,8057140
Togo,TGO,2016,"Population, total",SP.POP.TOTL,7858289
Togo,TGO,2015,"Population, total",SP.POP.TOTL,7663195
Togo,TGO,2014,"Population, total",SP.POP.TOTL,7472450
Togo,TGO,2013,"Population, total",SP.POP.TOTL,7285442
Togo,TGO,2012,"Population, total",SP.POP.TOTL,7100736
Togo,TGO,2011,"Population, total",SP.POP.TOTL,6916474
Togo,TGO,2010,"Population, total",SP.POP.TOTL,6732590
Togo,TGO,2009,"Population, total",SP.POP.TOTL,6551865
Togo,TGO,2008,"Population, total",SP.POP.TOTL,6368812
Togo,TGO,2007,"Population, total",SP.POP.TOTL,6188344
Togo,TGO,2006,"Population, total",SP.POP.TOTL,6010668
Togo,TGO,2005,"Population, total",SP.POP.TOTL,5844631
Togo,TGO,2004,"Population, total",SP.POP.TOTL,5696508
Togo,TGO,2003,"Population, total",SP.POP.TOTL,5552167
Togo,TGO,2002,"Population, total",SP.POP.TOTL,5413274
Togo,TGO,2001,"Population, total",SP.POP.TOTL,5277382
Togo,TGO,2000,"Population, total",SP.POP.TOTL,5140037
Togo,TGO,1999,"Population, total",SP.POP.TOTL,5000269
Togo,TGO,1998,"Population, total",SP.POP.TOTL,4860913
Togo,TGO,1997,"Population, total",SP.POP.TOTL,4725030
Togo,TGO,1996,"Population, total",SP.POP.TOTL,4577860
Togo,TGO,1995,"Population, total",SP.POP.TOTL,4410832
Togo,TGO,1994,"Population, total",SP.POP.TOTL,4222940
Togo,TGO,1993,"Population, total",SP.POP.TOTL,4207453
Togo,TGO,1992,"Population, total",SP.POP.TOTL,4233617
Togo,TGO,1991,"Population, total",SP.POP.TOTL,4115560
Togo,TGO,1990,"Population, total",SP.POP.TOTL,3998761
Togo,TGO,1989,"Population, total",SP.POP.TOTL,3883411
Togo,TGO,1988,"Population, total",SP.POP.TOTL,3769742
Togo,TGO,1987,"Population, total",SP.POP.TOTL,3657508
Togo,TGO,1986,"Population, total",SP.POP.TOTL,3547952
Togo,TGO,1985,"Population, total",SP.POP.TOTL,3441091
Togo,TGO,1984,"Population, total",SP.POP.TOTL,3332837
Togo,TGO,1983,"Population, total",SP.POP.TOTL,3222899
Togo,TGO,1982,"Population, total",SP.POP.TOTL,3115042
Togo,TGO,1981,"Population, total",SP.POP.TOTL,3013043
Togo,TGO,1980,"Population, total",SP.POP.TOTL,2920894
Togo,TGO,1979,"Population, total",SP.POP.TOTL,2839854
Togo,TGO,1978,"Population, total",SP.POP.TOTL,2768148
Togo,TGO,1977,"Population, total",SP.POP.TOTL,2701894
Togo,TGO,1976,"Population, total",SP.POP.TOTL,2637796
Togo,TGO,1975,"Population, total",SP.POP.TOTL,2574622
Togo,TGO,1974,"Population, total",SP.POP.TOTL,2511760
Togo,TGO,1973,"Population, total",SP.POP.TOTL,2448749
Togo,TGO,1972,"Population, total",SP.POP.TOTL,2384994
Togo,TGO,1971,"Population, total",SP.POP.TOTL,2317976
Togo,TGO,1970,"Population, total",SP.POP.TOTL,2244773
Togo,TGO,1969,"Population, total",SP.POP.TOTL,2164814
Togo,TGO,1968,"Population, total",SP.POP.TOTL,2080226
Togo,TGO,1967,"Population, total",SP.POP.TOTL,1995890
Togo,TGO,1966,"Population, total",SP.POP.TOTL,1918513
Togo,TGO,1965,"Population, total",SP.POP.TOTL,1853771
Togo,TGO,1964,"Population, total",SP.POP.TOTL,1803440
Togo,TGO,1963,"Population, total",SP.POP.TOTL,1765072
Togo,TGO,1962,"Population, total",SP.POP.TOTL,1732959
Togo,TGO,1961,"Population, total",SP.POP.TOTL,1702717
Togo,TGO,1960,"Population, total",SP.POP.TOTL,1673110
Togo,TGO,2024,Urban population growth (annual %),SP.URB.GROW,3.52328228088991
Togo,TGO,2023,Urban population growth (annual %),SP.URB.GROW,3.62064997423364
Togo,TGO,2022,Urban population growth (annual %),SP.URB.GROW,3.64283554112382
Togo,TGO,2021,Urban population growth (annual %),SP.URB.GROW,3.67357839628373
Togo,TGO,2020,Urban population growth (annual %),SP.URB.GROW,3.71057746614478
Togo,TGO,2019,Urban population growth (annual %),SP.URB.GROW,3.74429401333295
Togo,TGO,2018,Urban population growth (annual %),SP.URB.GROW,3.77516741740358
Togo,TGO,2017,Urban population growth (annual %),SP.URB.GROW,3.80476750710732
Togo,TGO,2016,Urban population growth (annual %),SP.URB.GROW,3.82212209557266
Togo,TGO,2015,Urban population growth (annual %),SP.URB.GROW,3.82836660477874
Togo,TGO,2014,Urban population growth (annual %),SP.URB.GROW,3.85191418101311
Togo,TGO,2013,Urban population growth (annual %),SP.URB.GROW,3.89515775582637
Togo,TGO,2012,Urban population growth (annual %),SP.URB.GROW,3.97170201407949
Togo,TGO,2011,Urban population growth (annual %),SP.URB.GROW,4.01534061670415
Togo,TGO,2010,Urban population growth (annual %),SP.URB.GROW,3.99465171880553
Togo,TGO,2009,Urban population growth (annual %),SP.URB.GROW,4.11281072908305
Togo,TGO,2008,Urban population growth (annual %),SP.URB.GROW,4.1702472939969
Togo,TGO,2007,Urban population growth (annual %),SP.URB.GROW,4.21463903803151
Togo,TGO,2006,Urban population growth (annual %),SP.URB.GROW,4.11138554294742
Togo,TGO,2005,Urban population growth (annual %),SP.URB.GROW,3.88588898535827
Togo,TGO,2004,Urban population growth (annual %),SP.URB.GROW,3.89715094790429
Togo,TGO,2003,Urban population growth (annual %),SP.URB.GROW,3.87314848988723
Togo,TGO,2002,Urban population growth (annual %),SP.URB.GROW,3.89131612840398
Togo,TGO,2001,Urban population growth (annual %),SP.URB.GROW,3.99223755909802
Togo,TGO,2000,Urban population growth (annual %),SP.URB.GROW,4.1245615893502
Togo,TGO,1999,Urban population growth (annual %),SP.URB.GROW,4.20379589780924
Togo,TGO,1998,Urban population growth (annual %),SP.URB.GROW,4.21911869449109
Togo,TGO,1997,Urban population growth (annual %),SP.URB.GROW,4.55781162384239
Togo,TGO,1996,Urban population growth (annual %),SP.URB.GROW,5.12039483817928
Togo,TGO,1995,Urban population growth (annual %),SP.URB.GROW,5.76350760803472
Togo,TGO,1994,Urban population growth (annual %),SP.URB.GROW,1.78781372326192
Togo,TGO,1993,Urban population growth (annual %),SP.URB.GROW,0.807413135130995
Togo,TGO,1992,Urban population growth (annual %),SP.URB.GROW,4.26585301537349
Togo,TGO,1991,Urban population growth (annual %),SP.URB.GROW,4.32362101255655
Togo,TGO,1990,Urban population growth (annual %),SP.URB.GROW,4.38222325364505
Togo,TGO,1989,Urban population growth (annual %),SP.URB.GROW,4.42936672445061
Togo,TGO,1988,Urban population growth (annual %),SP.URB.GROW,4.4953990258444
Togo,TGO,1987,Urban population growth (annual %),SP.URB.GROW,4.52119231435291
Togo,TGO,1986,Urban population growth (annual %),SP.URB.GROW,4.54543265931028
Togo,TGO,1985,Urban population growth (annual %),SP.URB.GROW,4.68713762149911
Togo,TGO,1984,Urban population growth (annual %),SP.URB.GROW,4.85964706942243
Togo,TGO,1983,Urban population growth (annual %),SP.URB.GROW,4.91657768016557
Togo,TGO,1982,Urban population growth (annual %),SP.URB.GROW,4.80114576542404
Togo,TGO,1981,Urban population growth (annual %),SP.URB.GROW,4.54318033240408
Togo,TGO,1980,Urban population growth (annual %),SP.URB.GROW,4.26351812576405
Togo,TGO,1979,Urban population growth (annual %),SP.URB.GROW,4.00776204245538
Togo,TGO,1978,Urban population growth (annual %),SP.URB.GROW,3.88155436822477
Togo,TGO,1977,Urban population growth (annual %),SP.URB.GROW,3.86432743453096
Togo,TGO,1976,Urban population growth (annual %),SP.URB.GROW,3.9003453835055
Togo,TGO,1975,Urban population growth (annual %),SP.URB.GROW,3.94828586297979
Togo,TGO,1974,Urban population growth (annual %),SP.URB.GROW,4.02562277541239
Togo,TGO,1973,Urban population growth (annual %),SP.URB.GROW,4.12736663847742
Togo,TGO,1972,Urban population growth (annual %),SP.URB.GROW,4.35259876764851
Togo,TGO,1971,Urban population growth (annual %),SP.URB.GROW,4.71072368602223
Togo,TGO,1970,Urban population growth (annual %),SP.URB.GROW,9.34186838170735
Togo,TGO,1969,Urban population growth (annual %),SP.URB.GROW,11.1954630901485
Togo,TGO,1968,Urban population growth (annual %),SP.URB.GROW,11.4934284108862
Togo,TGO,1967,Urban population growth (annual %),SP.URB.GROW,11.4144553585501
Togo,TGO,1966,Urban population growth (annual %),SP.URB.GROW,10.9986461919604
Togo,TGO,1965,Urban population growth (annual %),SP.URB.GROW,10.417088624792
Togo,TGO,1964,Urban population growth (annual %),SP.URB.GROW,9.92692001207343
Togo,TGO,1963,Urban population growth (annual %),SP.URB.GROW,9.6840606511348
Togo,TGO,1962,Urban population growth (annual %),SP.URB.GROW,9.70036793034333
Togo,TGO,1961,Urban population growth (annual %),SP.URB.GROW,9.76260811422999
Togo,TGO,2024,Urban population,SP.URB.TOTL,4287946
Togo,TGO,2023,Urban population,SP.URB.TOTL,4139500
Togo,TGO,2022,Urban population,SP.URB.TOTL,3992304
Togo,TGO,2021,Urban population,SP.URB.TOTL,3849488
Togo,TGO,2020,Urban population,SP.URB.TOTL,3710640
Togo,TGO,2019,Urban population,SP.URB.TOTL,3575477
Togo,TGO,2018,Urban population,SP.URB.TOTL,3444076
Togo,TGO,2017,Urban population,SP.URB.TOTL,3316480
Togo,TGO,2016,Urban population,SP.URB.TOTL,3192666
Togo,TGO,2015,Urban population,SP.URB.TOTL,3072941
Togo,TGO,2014,Urban population,SP.URB.TOTL,2957521
Togo,TGO,2013,Urban population,SP.URB.TOTL,2845766
Togo,TGO,2012,Urban population,SP.URB.TOTL,2737050
Togo,TGO,2011,Urban population,SP.URB.TOTL,2630473
Togo,TGO,2010,Urban population,SP.URB.TOTL,2526943
Togo,TGO,2009,Urban population,SP.URB.TOTL,2427990
Togo,TGO,2008,Urban population,SP.URB.TOTL,2330157
Togo,TGO,2007,Urban population,SP.URB.TOTL,2234982
Togo,TGO,2006,Urban population,SP.URB.TOTL,2142743
Togo,TGO,2005,Urban population,SP.URB.TOTL,2056433
Togo,TGO,2004,Urban population,SP.URB.TOTL,1978055
Togo,TGO,2003,Urban population,SP.URB.TOTL,1902450
Togo,TGO,2002,Urban population,SP.URB.TOTL,1830174
Togo,TGO,2001,Urban population,SP.URB.TOTL,1760324
Togo,TGO,2000,Urban population,SP.URB.TOTL,1691432
Togo,TGO,1999,Urban population,SP.URB.TOTL,1623087
Togo,TGO,1998,Urban population,SP.URB.TOTL,1556270
Togo,TGO,1997,Urban population,SP.URB.TOTL,1491975
Togo,TGO,1996,Urban population,SP.URB.TOTL,1425500
Togo,TGO,1995,Urban population,SP.URB.TOTL,1354346
Togo,TGO,1994,Urban population,SP.URB.TOTL,1278495
Togo,TGO,1993,Urban population,SP.URB.TOTL,1255841
Togo,TGO,1992,Urban population,SP.URB.TOTL,1245742
Togo,TGO,1991,Urban population,SP.URB.TOTL,1193718
Togo,TGO,1990,Urban population,SP.URB.TOTL,1143206
Togo,TGO,1989,Urban population,SP.URB.TOTL,1094190
Togo,TGO,1988,Urban population,SP.URB.TOTL,1046782
Togo,TGO,1987,Urban population,SP.URB.TOTL,1000767
Togo,TGO,1986,Urban population,SP.URB.TOTL,956528
Togo,TGO,1985,Urban population,SP.URB.TOTL,914023
Togo,TGO,1984,Urban population,SP.URB.TOTL,872170
Togo,TGO,1983,Urban population,SP.URB.TOTL,830799
Togo,TGO,1982,Urban population,SP.URB.TOTL,790940
Togo,TGO,1981,Urban population,SP.URB.TOTL,753863
Togo,TGO,1980,Urban population,SP.URB.TOTL,720380
Togo,TGO,1979,Urban population,SP.URB.TOTL,690312
Togo,TGO,1978,Urban population,SP.URB.TOTL,663193
Togo,TGO,1977,Urban population,SP.URB.TOTL,637944
Togo,TGO,1976,Urban population,SP.URB.TOTL,613762
Togo,TGO,1975,Urban population,SP.URB.TOTL,590284
Togo,TGO,1974,Urban population,SP.URB.TOTL,567432
Togo,TGO,1973,Urban population,SP.URB.TOTL,545043
Togo,TGO,1972,Urban population,SP.URB.TOTL,523005
Togo,TGO,1971,Urban population,SP.URB.TOTL,500729
Togo,TGO,1970,Urban population,SP.URB.TOTL,477688
Togo,TGO,1969,Urban population,SP.URB.TOTL,435084
Togo,TGO,1968,Urban population,SP.URB.TOTL,389002
Togo,TGO,1967,Urban population,SP.URB.TOTL,346766
Togo,TGO,1966,Urban population,SP.URB.TOTL,309360
Togo,TGO,1965,Urban population,SP.URB.TOTL,277139
Togo,TGO,1964,Urban population,SP.URB.TOTL,249722
Togo,TGO,1963,Urban population,SP.URB.TOTL,226123
Togo,TGO,1962,Urban population,SP.URB.TOTL,205252
Togo,TGO,1961,Urban population,SP.URB.TOTL,186277
Togo,TGO,1960,Urban population,SP.URB.TOTL,168951
Togo,TGO,2024,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.064
Togo,TGO,2023,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.49
Togo,TGO,2022,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.921
Togo,TGO,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.358
Togo,TGO,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.8
Togo,TGO,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.248
Togo,TGO,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.702
Togo,TGO,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.162
Togo,TGO,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.628
Togo,TGO,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.1
Togo,TGO,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.579
Togo,TGO,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.061
Togo,TGO,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.546
Togo,TGO,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.032
Togo,TGO,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.533
Togo,TGO,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.058
Togo,TGO,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.587
Togo,TGO,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.116
Togo,TGO,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.649
Togo,TGO,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.185
Togo,TGO,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.724
Togo,TGO,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.265
Togo,TGO,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.809
Togo,TGO,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.356
Togo,TGO,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.907
Togo,TGO,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.46
Togo,TGO,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.016
Togo,TGO,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.576
Togo,TGO,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.139
